number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_lambda,params_subsample,state
13,1196.739990234375,2026-02-24 05:28:00.617411,2026-02-24 05:28:01.055264,0 days 00:00:00.437853,0.6750130525733469,3.5062934900526574,0.02420355886703493,2,6,1200,19.90331362835953,0.6040569883749647,COMPLETE
14,1076.69140625,2026-02-24 05:28:01.056348,2026-02-24 05:28:01.395778,0 days 00:00:00.339430,0.6052561262871233,3.346500238220674,0.04861272840727349,3,10,1000,7.22484593288874,0.6638123593227387,COMPLETE
15,1132.751708984375,2026-02-24 05:28:01.396754,2026-02-24 05:28:01.780838,0 days 00:00:00.384084,0.7809305251510433,3.973226820560444,0.053335174222032634,4,8,1000,9.21397452514403,0.6754908909746108,COMPLETE
16,1236.3470458984375,2026-02-24 05:28:01.781829,2026-02-24 05:28:02.192560,0 days 00:00:00.410731,0.6566336966609405,2.837230940554188,0.023738240864116564,2,6,1000,2.391867842624646,0.6526519622190808,COMPLETE
17,1066.1534423828125,2026-02-24 05:28:02.193552,2026-02-24 05:28:02.634131,0 days 00:00:00.440579,0.7242757678791986,4.803056602487352,0.06588331932770164,4,9,1200,0.489159264754486,0.7542495483658851,COMPLETE
18,1062.462646484375,2026-02-24 05:28:02.635162,2026-02-24 05:28:03.178057,0 days 00:00:00.542895,0.8184351407962487,3.979218297564814,0.02805041705316313,4,10,1200,10.731836651173937,0.6411743739750013,COMPLETE
19,1403.603271484375,2026-02-24 05:28:03.179007,2026-02-24 05:28:03.560708,0 days 00:00:00.381701,0.6039511512859108,2.89740942067392,0.017317522727622235,2,5,1000,4.105789061369553,0.7730982444721965,COMPLETE
20,1169.7371826171875,2026-02-24 05:28:03.561633,2026-02-24 05:28:03.866162,0 days 00:00:00.304529,0.6873064153189612,3.1631519638115906,0.04062062589982044,3,8,800,0.2973872450086843,0.700955391485638,COMPLETE
21,1066.8873291015625,2026-02-24 05:28:03.867106,2026-02-24 05:28:04.309487,0 days 00:00:00.442381,0.8075301549946484,3.923618420784959,0.027217918835215314,4,10,1200,10.50011473770934,0.633958460200728,COMPLETE
22,1097.408447265625,2026-02-24 05:28:04.310443,2026-02-24 05:28:04.754203,0 days 00:00:00.443760,0.8738445964974808,3.9426971965371584,0.022595591922071976,3,9,1200,13.274466450441906,0.632318580612235,COMPLETE
23,1053.717041015625,2026-02-24 05:28:04.755173,2026-02-24 05:28:05.103052,0 days 00:00:00.347879,0.7558774127677452,4.229538462620949,0.03137164791872821,4,10,1000,7.1712043867656305,0.6774271038024329,COMPLETE
24,1097.10546875,2026-02-24 05:28:05.104017,2026-02-24 05:28:05.486095,0 days 00:00:00.382078,0.746108781457228,4.392844559314616,0.01475544040885585,2,9,1000,5.506766570083993,0.6883392920303911,COMPLETE
