device,best_model,best_params,MAE_15m,RMSE_15m,sMAPE_15m,R2_15m,MAE_30m,RMSE_30m,sMAPE_30m,R2_30m,MAE_avg,RMSE_avg,sMAPE_avg,R2_avg
88c15435-75a9-4058-a81e-38a0eda6bbe1,XGBoost,"{""n_estimators"": 600, ""max_depth"": 3, ""learning_rate"": 0.014635850080220022, ""subsample"": 0.6740226931268094, ""colsample_bytree"": 0.6059023381399422, ""min_child_weight"": 9, ""reg_lambda"": 6.285807021947823, ""gamma"": 0.0014054356912047705, ""random_state"": 42, ""tree_method"": ""hist"", ""n_jobs"": -1, ""objective"": ""reg:squarederror""}",10932.0478515625,17614.756541036837,7.342749502913519,-196.1977901143336,20996.939453125,25991.521078998052,14.234901136413876,-525.3230048700229,15964.49365234375,21803.138810017444,10.788825319663697,-360.7603974921783
ade6f3b3-abdd-4343-9b96-3007337822ac,XGBoost,"{""n_estimators"": 200, ""max_depth"": 8, ""learning_rate"": 0.18043311207136256, ""subsample"": 0.9233589392465844, ""colsample_bytree"": 0.7218455076693483, ""min_child_weight"": 1, ""reg_lambda"": 1.8141523033666782, ""gamma"": 2.2007624686980067, ""random_state"": 42, ""tree_method"": ""hist"", ""n_jobs"": -1, ""objective"": ""reg:squarederror""}",983.1959838867188,1287.4358721893684,3.4144689374195605,0.2845896158827086,1449.6683349609375,2149.04036723371,4.96724279118265,-0.16107790684118917,1216.4321594238281,1718.2381197115392,4.190855864301105,0.06175585452075971
b6230c0b-6c2d-4dae-b170-ce937f36ea48,XGBoost,"{""n_estimators"": 800, ""max_depth"": 6, ""learning_rate"": 0.010636066512540286, ""subsample"": 0.9879639408647978, ""colsample_bytree"": 0.9329770563201687, ""min_child_weight"": 3, ""reg_lambda"": 0.039829941698924086, ""gamma"": 0.9170225492671691, ""random_state"": 42, ""tree_method"": ""hist"", ""n_jobs"": -1, ""objective"": ""reg:squarederror""}",12059.1201171875,26282.8028946686,47.589750069685955,0.8201051488522142,17506.904296875,42173.9271114275,48.597150992762764,0.5279344640408388,14783.01220703125,34228.36500304805,48.09345053122436,0.6740198064465265
c41dc419-efeb-4187-bdb7-ec3ea848e7ec,XGBoost,"{""n_estimators"": 600, ""max_depth"": 5, ""learning_rate"": 0.056125092893947785, ""subsample"": 0.8285517573939049, ""colsample_bytree"": 0.8635159097607085, ""min_child_weight"": 2, ""reg_lambda"": 0.3219827134273335, ""gamma"": 1.707422781279813, ""random_state"": 42, ""tree_method"": ""hist"", ""n_jobs"": -1, ""objective"": ""reg:squarederror""}",383.10125732421875,517.8828897540446,1.9931222172984362,-0.22252421113339316,410.5209045410156,566.3069231874179,2.1483338032663957,-0.4892067412762531,396.8110809326172,542.0949064707313,2.0707280102824157,-0.3558654762048231
cc74202d-eb54-4e29-886f-e08d0f0ba1cd,XGBoost,"{""n_estimators"": 400, ""max_depth"": 5, ""learning_rate"": 0.03647316284911211, ""subsample"": 0.7164916560792167, ""colsample_bytree"": 0.8447411578889518, ""min_child_weight"": 2, ""reg_lambda"": 0.09212515846231674, ""gamma"": 1.8318092164684585, ""random_state"": 42, ""tree_method"": ""hist"", ""n_jobs"": -1, ""objective"": ""reg:squarederror""}",5163.09033203125,6318.304835950858,29.190771514057722,-0.032661984964505786,5610.39306640625,6977.042639972899,31.630325210588506,-0.3447998356571149,5386.74169921875,6647.673737961879,30.410548362323112,-0.18873091031081035
d85b8f21-d9bd-4d8d-9399-7de17d74fae3,XGBoost,"{""n_estimators"": 1200, ""max_depth"": 2, ""learning_rate"": 0.026365703773854412, ""subsample"": 0.6068744601075835, ""colsample_bytree"": 0.6094059102390395, ""min_child_weight"": 10, ""reg_lambda"": 18.869952618502094, ""gamma"": 3.328467084489836, ""random_state"": 42, ""tree_method"": ""hist"", ""n_jobs"": -1, ""objective"": ""reg:squarederror""}",7021.0341796875,9512.505453349291,7.865505919229089,-0.8203779749876461,7596.25390625,10577.149710578933,8.643607264297607,-0.6637232761010714,7308.64404296875,10044.827581964113,8.254556591763349,-0.7420506255443587
e2387f36-6cbe-43de-84b4-539f74567499,XGBoost,"{""n_estimators"": 200, ""max_depth"": 4, ""learning_rate"": 0.010482668629330897, ""subsample"": 0.7184348852751731, ""colsample_bytree"": 0.7143417233780396, ""min_child_weight"": 7, ""reg_lambda"": 0.26351696097440275, ""gamma"": 3.097669715667996, ""random_state"": 42, ""tree_method"": ""hist"", ""n_jobs"": -1, ""objective"": ""reg:squarederror""}",1068.7288818359375,1270.2861390253772,25.470919470721892,0.38700915954662174,1457.395751953125,1653.9436961396236,34.856715094656316,-0.03172496751239562,1263.0623168945312,1462.1149175825003,30.163817282689102,0.17764209601711306
e43f8a7a-2d75-4902-a1a0-27748f978ebd,CNN1D,"{""filters"": 96, ""kernel_size"": 7, ""dropout"": 0.2, ""lr"": 0.002869139536545374}",1752.2318115234375,2726.14352153367,45.79117496994261,-0.3266889474881902,1917.70263671875,2896.0079419780604,50.95583931450032,-0.5667586961490769,1834.9672241210938,2811.0757317558655,48.37350714222146,-0.44672382181863357
efb83ace-045a-4068-9489-ddf58ddaa41b,XGBoost,"{""n_estimators"": 200, ""max_depth"": 4, ""learning_rate"": 0.010482668629330897, ""subsample"": 0.7184348852751731, ""colsample_bytree"": 0.7143417233780396, ""min_child_weight"": 7, ""reg_lambda"": 0.26351696097440275, ""gamma"": 3.097669715667996, ""random_state"": 42, ""tree_method"": ""hist"", ""n_jobs"": -1, ""objective"": ""reg:squarederror""}",27965.884765625,36798.546058234424,146.19696424184013,0.7420811953778523,42475.56640625,52783.91270074624,145.76675101214664,0.4977515097055273,35220.7255859375,44791.22937949033,145.9818576269934,0.6199163525416898
f5a7cc72-ae15-4ccf-b5d2-1ad53fb2773a,XGBoost,"{""n_estimators"": 400, ""max_depth"": 2, ""learning_rate"": 0.01288489767341566, ""subsample"": 0.7387914628763661, ""colsample_bytree"": 0.6888599827237569, ""min_child_weight"": 6, ""reg_lambda"": 8.638780185657737, ""gamma"": 4.988595429935725, ""random_state"": 42, ""tree_method"": ""hist"", ""n_jobs"": -1, ""objective"": ""reg:squarederror""}",12430.326171875,21197.2768062315,184.97319586728452,0.7765800313344304,29491.283203125,44239.25496660178,187.5420296658938,0.2312988161059054,20960.8046875,32718.26588641664,186.25761276658915,0.503939423720168
