number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_lambda,params_subsample,state
11,13059.2578125,2026-02-24 05:32:36.296541,2026-02-24 05:32:36.837473,0 days 00:00:00.540932,0.83445433467569,3.292044498377011,0.030364484777630124,2,5,1200,14.534664934380187,0.604153251963001,COMPLETE
12,13435.4580078125,2026-02-24 05:32:36.838414,2026-02-24 05:32:37.429277,0 days 00:00:00.590863,0.7957611591204394,3.427776012443883,0.03325900508660437,2,5,1200,19.214058355022164,0.6014245292403246,COMPLETE
13,12833.306640625,2026-02-24 05:32:37.430473,2026-02-24 05:32:38.146584,0 days 00:00:00.716111,0.8604063212686378,3.479312489737048,0.024795758443471056,2,6,1200,19.90331362835953,0.6039698962347249,COMPLETE
14,14475.037109375,2026-02-24 05:32:38.147536,2026-02-24 05:32:38.690136,0 days 00:00:00.542600,0.8919339318126805,3.6904917106311634,0.022793276266251838,3,7,1000,7.239741869553852,0.6638123593227387,COMPLETE
15,15906.08984375,2026-02-24 05:32:38.691108,2026-02-24 05:32:39.330539,0 days 00:00:00.639431,0.7809305251510433,2.8335858757515995,0.05668081225078813,4,7,1000,0.3508228120532415,0.6743111737417404,COMPLETE
16,15278.544921875,2026-02-24 05:32:39.331616,2026-02-24 05:32:39.785860,0 days 00:00:00.454244,0.9980085299979684,4.138936297287705,0.053309249936217946,2,6,1000,9.806788279364888,0.6517327282408382,COMPLETE
17,16628.8671875,2026-02-24 05:32:39.786849,2026-02-24 05:32:40.633558,0 days 00:00:00.846709,0.8813641111154343,4.831141784268091,0.024422696775104825,4,4,1200,2.645773696625169,0.7549358075549691,COMPLETE
18,14864.376953125,2026-02-24 05:32:40.635864,2026-02-24 05:32:41.400237,0 days 00:00:00.764373,0.9469236812814983,2.996833889685123,0.044513380330428697,4,8,1200,19.899668417022124,0.6412545650370052,COMPLETE
19,14325.400390625,2026-02-24 05:32:41.401210,2026-02-24 05:32:41.909228,0 days 00:00:00.508018,0.8658599058549207,3.8226019059810747,0.017317522727622235,2,6,1000,6.352462079666116,0.7174578137346916,COMPLETE
20,17148.24609375,2026-02-24 05:32:41.910213,2026-02-24 05:32:42.387861,0 days 00:00:00.477648,0.7581014414297597,3.1631519638115906,0.022868032935380412,3,4,800,0.3947033733364356,0.771687046896287,COMPLETE
21,13410.25,2026-02-24 05:32:42.388792,2026-02-24 05:32:42.931916,0 days 00:00:00.543124,0.8133558461852735,3.4178862972605293,0.031222597837680232,2,5,1200,13.916848674362477,0.6010004902112124,COMPLETE
22,13237.541015625,2026-02-24 05:32:42.932892,2026-02-24 05:32:43.534324,0 days 00:00:00.601432,0.8351640913720344,2.2813030285133076,0.028091478548003913,2,4,1200,11.79337444880983,0.6316111560388971,COMPLETE
23,15012.658203125,2026-02-24 05:32:43.535350,2026-02-24 05:32:44.085416,0 days 00:00:00.550066,0.8115238537139781,3.9303201625118382,0.04205029299974418,3,5,1000,3.8483471815489727,0.6956509797458578,COMPLETE
24,15297.15625,2026-02-24 05:32:44.086369,2026-02-24 05:32:44.669069,0 days 00:00:00.582700,0.8638740259536503,3.340419382464216,0.06063201284258569,2,6,1200,1.3857462705921633,0.6271602724187678,COMPLETE
